;Grid_Code;families_total_units;famk_couple_wout_child;famk_couple_1_child_less_18;famk_couple_children_more_18;famk_reg_partner_wout_child;famk_reg_partner_1_child_less_18;famk_reg_partner_children_more_18;famk_nonmarital_wout_child;famk_nonmarital_1_child_less_18;famk_nonmarital_children_more_18;famk_fathers_1_child_less_18;famk_fathers_children_more_18;famk_mothers_1_child_less_18;famk_mothers_children_more_18;famk_wout_child;famk_with_child;famk_single_parent;famk_couple;famk_reg_partner;famk_nonmarital;famk_fathers;famk_mothers;famgr_2_pers;famgr_3_pers;famgr_4_pers;famgr_5_pers;famgr_6_more;fams_seniors_only;fams_seniors_young;fams_wout_seniors
7443;100mN33293E42426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7444;100mN33293E42427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7445;100mN33293E42428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7446;100mN33293E42429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7447;100mN33293E42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7448;100mN33293E42431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7449;100mN33293E42432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7450;100mN33293E42433;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;3;5
7451;100mN33293E42434;9;4;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;0;0;0;0;8
7452;100mN33293E42435;28;12;7;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;5;0;0;5;4;19
7453;100mN33293E42436;26;6;7;5;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;3;0;3;3;21
7454;100mN33293E42437;33;12;6;3;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;21;8;3;0;0;3;4;26
7455;100mN33293E42438;49;19;7;6;0;0;0;5;4;0;3;0;3;0;0;0;0;0;0;0;0;0;30;10;7;3;0;6;8;35
7456;100mN33293E42439;16;5;4;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;14
7457;100mN33293E42440;25;9;3;0;0;0;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;22;0;3;0;0;5;0;19
7458;100mN33293E42441;40;15;5;0;0;0;0;5;4;0;0;0;8;3;0;0;0;0;0;0;0;0;29;8;3;0;0;4;0;35
7459;100mN33293E42442;31;8;8;0;0;0;0;3;0;0;0;0;7;3;0;0;0;0;0;0;0;0;20;8;3;0;0;3;3;25
7460;100mN33293E42443;19;6;0;0;0;0;0;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0;16;3;0;0;0;3;0;16
7461;100mN33293E42444;34;10;10;0;0;0;0;5;0;0;0;0;6;3;0;0;0;0;0;0;0;0;22;7;4;0;0;5;3;27
7462;100mN33293E42445;41;9;7;4;0;0;0;7;3;0;0;0;7;3;0;0;0;0;0;0;0;0;26;7;7;0;0;0;6;34
7463;100mN33293E42446;26;8;7;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;15;5;6;0;0;3;4;19
7464;100mN33293E42447;38;14;8;6;0;0;0;4;0;3;0;0;0;3;0;0;0;0;0;0;0;0;20;7;8;3;0;8;5;25
7465;100mN33293E42448;9;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;8
7466;100mN33293E42449;26;14;4;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;17;6;3;0;0;5;4;17
7467;100mN33293E42450;40;15;5;3;0;0;0;5;0;0;0;0;8;3;0;0;0;0;0;0;0;0;30;6;3;0;0;5;3;32
7468;100mN33293E42451;25;3;10;0;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;12;8;4;0;0;3;0;23
7469;100mN33293E42452;46;22;10;3;0;0;0;6;3;0;0;0;3;0;0;0;0;0;0;0;0;0;31;11;4;0;0;8;4;34
7470;100mN33293E42453;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;0;7
7471;100mN33293E42454;9;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;8
7472;100mN33293E42455;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;7
7473;100mN33293E42456;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
7474;100mN33293E42457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7475;100mN33293E42458;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;4
7476;100mN33293E42459;26;10;3;7;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;11;8;5;3;0;3;6;17
7477;100mN33293E42460;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
7478;100mN33293E42461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7479;100mN33293E42462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7480;100mN33293E42463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7481;100mN33293E42464;12;5;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;3;9
7482;100mN33293E42465;22;9;5;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;0;0;0;3;0;19
7483;100mN33293E42466;9;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;3;0;0;0;7
7484;100mN33293E42467;7;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;0;3;0;0;0;3;5
7485;100mN33293E42468;11;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;0;0;3;3;6
7486;100mN33293E42469;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3
7487;100mN33293E42470;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;3;0;4
7488;100mN33293E42471;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;5
7489;100mN33293E42472;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;5
7490;100mN33293E42473;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3
7491;100mN33293E42474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7492;100mN33293E42475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7493;100mN33293E42476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7494;100mN33293E42477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7495;100mN33293E42478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7496;100mN33293E42479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7497;100mN33293E42480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7498;100mN33293E42481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7499;100mN33293E42482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7500;100mN33293E42483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7501;100mN33293E42484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7502;100mN33293E42485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7503;100mN33293E42486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7504;100mN33293E42487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7505;100mN33293E42488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7506;100mN33293E42489;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;7;3;3
7507;100mN33293E42490;8;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;3;0;6
7508;100mN33293E42491;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3
7509;100mN33293E42492;7;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;3;3
7510;100mN33293E42493;11;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;3;0;0;3;4;5
7511;100mN33293E42494;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;3;6
7512;100mN33293E42495;10;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;3;3;6
7513;100mN33293E42496;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5
7514;100mN33293E42497;8;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;3;0;5
7515;100mN33293E42498;13;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;3;3;8
7516;100mN33293E42499;13;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;3;0;0;5;0;8
7517;100mN33293E42500;31;20;0;3;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;26;4;0;0;0;7;7;17
7518;100mN33293E42501;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;3;3;5
7519;100mN33293E42502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7520;100mN33293E42503;25;7;4;0;0;0;0;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;10;10;5;0;0;0;3;22
7521;100mN33293E42504;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;7;3;0
7522;100mN33293E42505;21;9;5;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;12;4;3;3;0;4;3;14
7523;100mN33293E42506;12;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;11
7524;100mN33293E42507;18;6;5;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7;5;5;0;0;0;0;16
7525;100mN33293E42508;9;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;3;6
7526;100mN33293E42509;13;0;5;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;4;4;0;0;0;0;11
7527;100mN33293E42510;7;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;3;0;0;6
7528;100mN33293E42511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7529;100mN33293E42512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7530;100mN33293E42513;48;26;7;12;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;29;11;7;0;0;11;8;29
7531;100mN33293E42514;28;4;12;3;0;0;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;8;3;7;3;8;0;3;25
7532;100mN33293E42515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7533;100mN33294E42345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7534;100mN33294E42346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7535;100mN33294E42347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7536;100mN33294E42348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7537;100mN33294E42349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7538;100mN33294E42350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7539;100mN33294E42351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7540;100mN33294E42352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7541;100mN33294E42353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7542;100mN33294E42354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7543;100mN33294E42355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7544;100mN33294E42356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7545;100mN33294E42357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7546;100mN33294E42358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7547;100mN33294E42359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7548;100mN33294E42360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7549;100mN33294E42361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7550;100mN33294E42362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7551;100mN33294E42363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7552;100mN33294E42364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7553;100mN33294E42365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7554;100mN33294E42366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7555;100mN33294E42367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7556;100mN33294E42368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7557;100mN33294E42369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7558;100mN33294E42370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7559;100mN33294E42371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7560;100mN33294E42372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7561;100mN33294E42373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7562;100mN33294E42374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7563;100mN33294E42375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7564;100mN33294E42376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7565;100mN33294E42377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7566;100mN33294E42378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7567;100mN33294E42379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7568;100mN33294E42380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7569;100mN33294E42381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7570;100mN33294E42382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7571;100mN33294E42383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7572;100mN33294E42384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7573;100mN33294E42385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7574;100mN33294E42386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7575;100mN33294E42387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7576;100mN33294E42388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7577;100mN33294E42389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7578;100mN33294E42390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7579;100mN33294E42391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7580;100mN33294E42392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7581;100mN33294E42393;22;10;3;3;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14;7;0;0;0;3;4;15
7582;100mN33294E42394;32;9;4;3;0;0;0;10;3;0;0;0;3;0;0;0;0;0;0;0;0;0;21;5;5;0;0;3;3;27
7583;100mN33294E42395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7584;100mN33294E42396;13;3;3;3;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;8;3;3;0;0;0;4;8
7585;100mN33294E42397;44;13;4;4;0;0;0;13;3;0;0;0;4;3;0;0;0;0;0;0;0;0;30;14;0;0;0;3;3;38
7586;100mN33294E42398;41;15;10;4;0;0;0;6;3;0;0;0;0;3;0;0;0;0;0;0;0;0;23;9;6;3;0;4;4;33
7587;100mN33294E42399;35;11;6;3;0;0;0;5;4;3;0;0;4;0;0;0;0;0;0;0;0;0;18;9;7;0;0;3;3;30
7588;100mN33294E42400;49;12;9;5;0;0;0;11;3;0;3;0;5;3;0;0;0;0;0;0;0;0;31;9;7;3;0;4;3;42
7589;100mN33294E42401;61;23;9;7;0;0;0;8;3;0;0;0;3;9;0;0;0;0;0;0;0;0;42;12;6;0;0;7;13;41
7590;100mN33294E42402;36;7;7;3;0;0;0;10;3;0;0;0;4;3;0;0;0;0;0;0;0;0;24;5;4;3;0;4;3;30
7591;100mN33294E42403;44;13;3;5;0;0;0;12;3;0;0;0;5;0;0;0;0;0;0;0;0;0;31;9;4;0;0;4;5;35
7592;100mN33294E42404;27;8;9;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;5;3;0;0;5;21
7593;100mN33294E42405;44;17;8;5;0;0;0;4;3;0;0;3;3;3;0;0;0;0;0;0;0;0;28;12;3;3;0;3;5;36
7594;100mN33294E42406;44;17;10;0;0;0;0;11;0;0;0;0;3;3;0;0;0;0;0;0;0;0;32;4;5;3;0;5;7;32
7595;100mN33294E42407;24;8;3;0;0;0;0;9;3;0;0;0;3;0;0;0;0;0;0;0;0;0;19;5;0;0;0;3;3;18
7596;100mN33294E42408;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0
7597;100mN33294E42409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7598;100mN33294E42410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7599;100mN33294E42411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7600;100mN33294E42412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7601;100mN33294E42413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7602;100mN33294E42414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7603;100mN33294E42415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7604;100mN33294E42416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7605;100mN33294E42417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7606;100mN33294E42418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7607;100mN33294E42419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7608;100mN33294E42420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7609;100mN33294E42421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7610;100mN33294E42422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7611;100mN33294E42423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7612;100mN33294E42424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7613;100mN33294E42425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7614;100mN33294E42426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7615;100mN33294E42427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7616;100mN33294E42428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7617;100mN33294E42429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7618;100mN33294E42430;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;8
7619;100mN33294E42431;15;4;3;3;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;3;0;0;4;0;10
7620;100mN33294E42432;20;9;3;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;5;0;0;3;3;14
7621;100mN33294E42433;26;14;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5;0;0;0;5;5;16
7622;100mN33294E42434;51;24;11;4;0;0;0;6;0;3;0;0;3;0;0;0;0;0;0;0;0;0;32;13;4;3;0;5;7;39
7623;100mN33294E42435;32;12;9;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;15;10;5;0;0;7;5;20
7624;100mN33294E42436;36;9;9;5;0;0;0;5;4;0;0;0;3;0;0;0;0;0;0;0;0;0;15;13;8;0;0;3;0;33
7625;100mN33294E42437;30;12;5;3;0;0;0;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;19;8;0;3;0;5;4;21
7626;100mN33294E42438;25;5;8;3;0;0;0;3;0;0;0;0;4;4;0;0;0;0;0;0;0;0;13;5;5;3;0;0;3;21
7627;100mN33294E42439;17;5;3;0;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;15
7628;100mN33294E42440;33;15;5;3;0;0;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;22;5;6;0;0;4;4;25
7629;100mN33294E42441;37;8;10;0;0;0;0;5;0;0;0;0;11;0;0;0;0;0;0;0;0;0;22;9;5;0;0;0;3;34
7630;100mN33294E42442;32;12;3;0;0;0;0;5;4;0;0;0;8;0;0;0;0;0;0;0;0;0;23;5;3;0;0;6;3;24
7631;100mN33294E42443;25;12;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;22;3;0;0;0;3;4;18
